,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,user_id,main_category,savings,price_zscore
407,B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,99.0,999.0,90,4.0,"AENDUJB5OZB6K4DYJJ6JCWFTSRCQ,AHRWY7ICLIT3SPBQFPD7V7C7NJDQ,AFSTHMXFUDYHM43NKFYVF5TM2DDA,AGVOU7UYLUAX4S7LCOYNNEXUCD3Q,AHARTLP3RPKXFY37PX5Z5T4JHUEQ,AHJQYBWVOKGBO6SND232KLREKCSA,AHJYRK56SVRBAQZMLOZWPBQU2FFQ,AF5ORZNIXXXLMFXXPZYZLTGPTQAA",Computers&Accessories,900.0,-0.4089728388910751
408,B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",299.0,1900.0,84,3.6,"AHDANFLZ6CRP3NUAFEG5KMPPZOFQ,AGP2HWARZOUPA3CD452G55XDOVCA,AFIXXDE6EGSPL7Z3V2HM2ONLKILQ,AHHC4X3NGUIXBDLGBNSGVCEBBWXA,AFMR2SQ4JJENHHZXWTUYOXFAFBDA,AFSN7XEYM3FYLA553HWSFJIWXNLQ,AFBFWTKCL3QGM752HHFGURNACKNA,AFH5MQTFGQYYKITYYBH5CFON3PEQ",Electronics,1601.0,-0.32609265354934047
409,B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10999.0,14999.0,27,4.1,"AGAELRYPMTG5SADZPDYB343EASAA,AGFN4JODOM2NTFCJQOHDBQLVDJTQ,AG7EZVSAXIVGMNDLSA55K7URQCJA,AGGF75HIEMB67OU7J3RDALBSUKQQ,AHY5CI4SU6JBYPIZ5RLAGO6W3F4A,AE4KODNBVTDCZWZO4HZM4GTRERPA,AH6HFHSYOY2OHMODD7244DHG7FUQ,AHRW5JERWYAJCZO65PDKZSOEPR6Q",Electronics,4000.0,0.8788435815132364
410,B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,34999.0,38999.0,10,4.2,"AHLYJKN3B45FGUXNLI7HBJRMQXBA,AGU3XNDQ5OIFEYL6W7FGAB4QNOPA,AFQQLWLDOYRTQWZETYX6CFXNEOJQ,AGJLSJO25FNAPTAMQITAMV2DTV7A,AGFXSW2YQHNS2ZPAMQHQLDH5QBZQ,AFNQRKRC76QTV3ANYGVIX3WGB7AQ,AGJU6F3B6JF6P3W5KKTWBRLGQFRA",Electronics,4000.0,3.086528873634913
411,B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.0,24999.0,32,4.1,"AHJJY3GFDJFTDTX5536IMIXVNCNQ,AEYIVONPYGGVCE7K4Y3PNQPKVHSQ",Electronics,8000.0,1.7987124532306016
412,B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,199.0,499.0,60,4.1,"AF535RV7I3GDWBJZWB7HOLHYAUFA,AENGUPOM2EDK3DTX7BZUWYKZIDJA,AFDSO2WPP2FVD5GLVREORVV23VNA,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,AFZYCNGGJWPEVKRYOBQCJFBFPF2A,AFRJUP6OCPKPDASMS3ZF4CXWXCXA,AEW2RGBB7GXPNUGFBMKMK4OKGE7Q,AEGZCGGDNS4ZRNPG3CDULRVB5Z5A",Electronics,300.0,-0.4549662824769434
413,B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,999.0,1599.0,38,4.0,"AFZRJWGYUFNULZQLL27PLZYMTYFA,AELUUSXPQUT3DD5LODET67QZYXVQ,AHN5GP2G4PSPXMVTCK3D7FJSUMFQ,AHXQK2APPFORQPV6E43FW2W6DVVQ,AGH3POHLPXABF3I4ASSGTRXAUPPA,AGUKWQ7OYGHXWZQYRBDSP2V77KDQ,AGRFG6LVUVOX5TDHEZULKHHKYK3Q,AGXBRUP77BK42TS3EE7MPBX2OBXQ",Electronics,600.0,-0.3537807065880332
414,B09V2PZDX8,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1299.0,1599.0,19,4.0,"AE27UOZENYSWCQVQRRUQIV2ZM7VA,AGMYSLV6NNOAYES25JDTJPCZY47A,AFHS33MWRQGSS64EETZJGCBWXXXA,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,AH2SHWYEWDAK6A5Y2ZBEMZ2KIG3A,AEYMOGP2CYRKYZ7TIDNLGR5QPZ4Q,AGPGDCCXPI3EACMNJKBCNT57DVFA,AFPBMRYRSMD3PP3CBKLFF7EKOCXA",Electronics,300.0,-0.3537807065880332
415,B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.0,1800.0,67,3.5,"AHCZZTKJ5WN7WJSQU3HWL2LK6XQA,AE6OITGK4Q3JK2PM6CA7Q5YVED6Q,AFPXC62PG7UC6DQ7WET3HSXJQ5XA,AG2KPNJXAZXHKWUMAM3PTCO4T7RA,AFLB34EOC2F37MXTUPWYAUBFLXKQ,AGFSZ3NBVGWR5NBRNYIEBHLMSZGQ,AGQ3O74IZOTXX6NCRGUU5SSCAHVQ,AG62MXMQ7L2PI4B757FPQYANBH6Q",Electronics,1201.0,-0.33529134226651414
416,B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",Electronics|Accessories|MemoryCards|MicroSD,599.0,1899.0,68,4.3,"AGKL2QQZYTI6LCC4CDJEGIV3EDUQ,AGFI73CMZKYLOYXJFEQBOGGVTTMA,AELXR5NQFM7D6VMAQLQ75LZKBRQA,AEOFVQUVTVP7AU7TM7IZBXJC3NOA,AHG33QRWJPAIDBY3URAHOVO67T5A,AEWCPYNJLQRK7UW54HDWPA45R6SA,AHLDP6L4GQIF7MJWWMNALXNQXYEQ,AG5TXJG5DJ554EJX2GMQL67ZCP2Q",Electronics,1300.0,-0.3261846404365122
417,B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1799.0,2499.0,28,4.1,"AFAKEZV7KMVT2SGF4KYWXGQRIW4A,AE33MAZWYRVAAICGNACZAIWACK7Q,AGBITVO2DOMNZU6DB4QF2WXXELLA,AFNFUGSKHFEN7D2XJICFYQIK62VQ,AH3HGPTMWGF4FTGDEKIODKTU5RCA,AEMKH7NSGFU5YGYOC54RHG54WHXQ,AGUTBT3QDFUJECX3SI4FAX647CZA,AGZJITIDEQNYDGVCPZDNXLBYDYYA",Electronics,700.0,-0.2709925081334703
418,B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499.0,65,4.1,"AG7C6DAADCTRQJG2BRS3RIKDT52Q,AFU7BOMPVJ7Q3TTA4G67RASTGYIQ,AER5ZGIXXVYG3AWZTRZT7M2BYCEA,AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,AGXTMB2XHZBEWZ2UIX7ODZ4XTU6Q,AHNM2XVU745EDPNGUOAG74PTSNRA,AH5RWQ4S72IVLZD6O75OPCFIVDXQ,AG322TYKVPLPBDXE7ABEUK5QTALQ",Computers&Accessories,322.37,-0.4549662824769434
419,B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10999.0,14999.0,27,4.1,"AGAELRYPMTG5SADZPDYB343EASAA,AGFN4JODOM2NTFCJQOHDBQLVDJTQ,AG7EZVSAXIVGMNDLSA55K7URQCJA,AGGF75HIEMB67OU7J3RDALBSUKQQ,AHY5CI4SU6JBYPIZ5RLAGO6W3F4A,AE4KODNBVTDCZWZO4HZM4GTRERPA,AH6HFHSYOY2OHMODD7244DHG7FUQ,AHRW5JERWYAJCZO65PDKZSOEPR6Q",Electronics,4000.0,0.8788435815132364
420,B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics|WearableTechnology|SmartWatches,2999.0,7990.0,62,4.1,"AE6CROVUGPHR7BRT5JASNRWSPBVQ,AHL5MROK5N63VXVBMKVZJ3GNB7ZQ,AFPCHRP52XCWFQ625WEACPUTXO7A,AHIUG7OVT3SRXSCNUZPNKHTQH57Q,AGVPDZ73B6LF5BBIZ3YGX2WRGJ2Q,AEQEIF23AAXTOBTLBICNMLFK662A,AGDPIWXL6XEBCXAGBYTER5S2JZ4Q,AFPDHMQW4AYII5KK7CLG4MMTIAHA",Electronics,4991.0,0.234107489326535
421,B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",Electronics|WearableTechnology|SmartWatches,1999.0,7990.0,75,3.8,"AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,AG7DTVYZDY2NWU6V2G4KSIB67TDA,AHNQJPSI4I23HHMRHCCCI7QOBK7A,AHPOQQONRLZMHYLDKYP5SQOKRIEA,AGDD5ACY3AGTMTVBQOC3DMUR6REA,AFZV4ISJSNGDUD5TU3VYMTYQ5JGA,AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,AE7DX25DQCE7MXLEASO6I3YLWHRQ",Electronics,5991.0,0.234107489326535
422,B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,229.0,299.0,23,4.3,"AHW6E5LQ2BDYOIVLAJGDH45J5V5Q,AF74RSGCHPZITVFSZN76K6GKPICA,AHDD7ZNB47QA2JLYU53HD4ML3VNQ,AHV3ELGDSOWBYUQLXSPDCSHBQRHQ,AEJU4L3ZM2GTILSJZZSNSF6VUOIA,AFVD66VQMSHPDT3A6HBBBGKRXBZA,AELKHQXVSSG6NHXLFJLLNEFRQQUQ,AGYSMAC6V6RFJJOHG2FIRPOZ6CSQ",Computers&Accessories,70.0,-0.47336365991129065
423,B082LZGK39,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,299.0,33,4.0,"AECPFYFQVRUWC3KGNLJIOREFP5LQ,AGYYVPDD7YG7FYNBXNGXZJT525AQ,AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,AFPHD2CRPDZMWMBL7WXRSVYWS5JA,AEZ346GX3HJ4O4XNRPHCNHXQURMQ,AEPSWFPNECKO34PUC7I56ITGXR6Q,AHWVEHR5DYLVFTO2KF3IZATFQSWQ,AH4QT33M55677I7ISQOAKEQWACYQ",Computers&Accessories,100.0,-0.47336365991129065
424,B09XBJ1CTN,MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,649.0,999.0,35,4.2,"AGAPGK7QBUJDHYEHVEZIJSSU6RXQ,AHIFRP4LVADODLWKJGA7DHAIPUJQ,AGB3OGP22I23IZANKYBMKYK6XQRQ,AHJ7766YC7CZ4ORPCHZLOOCANFNA,AGMV2R3JWUMMQLCUPBCLXPWI6PPQ,AHFDXAEDNPG522UV55PCCVEILKOA,AG6VORBMIHPIVWWIAD64NXGEHWAA,AEKYO3V2A6SECGKKZYSRLHFMMA6A",Electronics,350.0,-0.4089728388910751
425,B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,19499.0,28,4.1,"AGAELRYPMTG5SADZPDYB343EASAA,AGFN4JODOM2NTFCJQOHDBQLVDJTQ,AG7EZVSAXIVGMNDLSA55K7URQCJA,AGGF75HIEMB67OU7J3RDALBSUKQQ,AHY5CI4SU6JBYPIZ5RLAGO6W3F4A,AE4KODNBVTDCZWZO4HZM4GTRERPA,AH6HFHSYOY2OHMODD7244DHG7FUQ,AHRW5JERWYAJCZO65PDKZSOEPR6Q",Electronics,5500.0,1.2927845737860508
426,B08MTCKDYN,"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics|Mobiles&Accessories|MobileAccessories|Décor,119.0,299.0,60,4.1,"AFLBLMPC4WUEDUWHLHBQVY5AKH2A,AE4ZXGSA2CQOGKH3N7GS7WNS67MQ,AHIQ7HT7HDEW67HOPSLTFF2TH2BA,AFWWWV4JHTQ4PJI5WUC73YTHBQCQ,AHPI2KLLZMZK5CGEZ6ILSIA4FHJQ,AFGQKKARKUCRSUEBE2EETDPNLTEA,AGCD3EP3GKDT4URL7GHQPM4Z7DFA,AEUZZSADD4LNC6NNCPAYMKDKGUKQ",Electronics,180.0,-0.47336365991129065
427,B09QS8V5N8,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,17999.0,28,4.1,"AEJLOEHISUISLO2Z4RE2TO2V6NGA,AEJ4UYFD3M2WGB3WEQJOZ3GGJY7Q,AFJ3CVFC3MO2Z3MYQTCELWT4TTKQ,AEEBECR65JN34YC7NEJIFAQB67TQ,AE5XN2CICXIBA4IK6F4ONOJ6TOCA,AGUZQN2LWKQXLXBJO2NRTXGV7EUA,AHWQSD5JHCOHW7JYN7F52ABQCJQA",Electronics,5000.0,1.154804243028446
428,B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,339.0,55,4.3,"AGYLPKPZHVYKKZHOTHCTYVEDAJ4A,AGTTU64JMX722LYCN3SOWLFPKPAQ,AFWD4ZTM7473CDWARHCDQKK73MTA,AEXCQM3FDLX3YL3UJWWUIAIUJT4A,AHUKYUWRUVRTB3IQGISXWTSPAWLQ,AFWW4UEXAJH7EAB5LTMKMSGLUN2Q,AFM5JL37WY7G6MLQUI4WAXUJME7Q,AFECO24WYFOU2KL7C3DMHTEHRU7Q",Computers&Accessories,185.0,-0.46968418442442117
429,B09T2WRLJJ,"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999.0,26999.0,22,3.9,"AHALPOEUQFGXEZR6NQ64ZI3EIYXA,AFJEOV652OA6P6CPXI6U34PC677A,AEMQXD272M5OGFOTZDB3PBM2KSWA,AHTNHTN3WQ3NHVW27TWJLRMQDG4A,AGXGWVE46AD3MXJRAA75U5VYV4VA,AEQIOSXDNEWT7VHJIRG5AVN2L7XA,AGZV3QEQWGL37PYNL6FF2FV25Z7A,AETFDFDDPV5V47KNM2ZNBXJ3BCJQ",Electronics,6000.0,1.9826862275740746
430,B089WB69Y1,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,249.0,649.0,62,4.0,"AEKSR7FVH2XR55S47DZZLAFA4KHQ,AH2Z4CKZS7LRJGKNN7CBOZMQ5SNA,AGZOQA4S3KYQ5XWA2NNCVAPL5NAQ,AFAI2HVZTWZTAN4VOOOMVS5H55VA,AEQ2H25C6M6LFUM7FSHRKM7MMHOA,AE562XMNDX7ZSE5LXF3ML73JYBFQ,AFVF4DJMF7VPQN73T57F4CZT2HGA,AEN6F63NGBECRWCS3ZXU6TVDF2XQ",Electronics,400.0,-0.4411682494011829
431,B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,99.0,171.0,42,4.5,"AFIC3QEUDEWLWIHED5B64254Q5QA,AEKAQEDPX7S73J5RW2YU5SZKTXGQ,AH5DWYIRRSDMRTEU3V224I2UCBUQ,AFIB4S4TTITWHDPKW5U3JISOCALQ,AGIE63Y7UCQUKSDR3PK6IUPRTX3A,AH62YA354G4U5AD2BG3YI5H7MXMQ,AEONKCD4VUEPQ3YEK5JMVPGLCDDQ,AHLBCSKY2R74QDIIG43AIMBG46NQ",Electronics,72.0,-0.48513798146927295
432,B09P858DK8,"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,489.0,1999.0,76,4.0,"AFLKEO2K6COQHU2DXPFV54VSZYDQ,AE7CRGIWRNSZMTVAHR3SWOUQVFUQ,AG67CGR3C43TNGHCXQDEHUMT5QSA,AF3ZXSDNA4OBYAYA7DKTZ6QOZOZQ,AFD5PNXQHWWDULY26SXS7SIYRG2A,AFNOEGQW7O3AHVLS6EBSUQP3VBXA,AFYHQLI23FMT3VQTHL6MTDZUMRVA,AGRKUDIXVSUQBXB2VMMCZZZ7QPPA",Electronics,1510.0,-0.3169859517193386
433,B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics|Accessories|MemoryCards|MicroSD,369.0,1600.0,77,4.0,"AE2OFVZSIE6KSBAPG6GMKCER35LA,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,AEJTETVJ7NY3GMARSTJNPOG3AY3A,AFMQHAPYUAV7ZSPABOAVTNZVESWA,AEGYHN3DWMVH2RZLTP2H2A2U6EHA,AFIWP2JBBUU6SH3MK355UEG4TZGA,AF7XGOMQWMA2ITB72BPIVHL23EJA,AHBTDCFI4HA6ONMJZRTYUXAEP46A",Electronics,1231.0,-0.3536887197008614
434,B07WHQWXL7,"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.0,20999.0,26,4.1,"AHWRZWPCTG6ICA7WTNLNNZXWFI5Q,AF2AASVYVSROFD7FXA6EFDS6N2LA,AG6YHIDBTRF4SWXLDWRVMRS56AMQ,AHELRKIGSIPF5VMAGPCPAUJYKOLQ,AH7HRG7P5VGMMU4PN7CEDU74Y2AA,AGPO4HV54G5JLGEZYJJ7NC63V6BQ,AHIMX6EL6H3CLBEVJCWLIQHSAA3A,AEITUHHOUWUNZPQDSHA2ZWQGJUMQ",Electronics,5500.0,1.4307649045436555
435,B07WDK3ZS6,"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.0,18999.0,18,4.1,"AHWRZWPCTG6ICA7WTNLNNZXWFI5Q,AF2AASVYVSROFD7FXA6EFDS6N2LA,AG6YHIDBTRF4SWXLDWRVMRS56AMQ,AHELRKIGSIPF5VMAGPCPAUJYKOLQ,AH7HRG7P5VGMMU4PN7CEDU74Y2AA,AGPO4HV54G5JLGEZYJJ7NC63V6BQ,AHIMX6EL6H3CLBEVJCWLIQHSAA3A,AEITUHHOUWUNZPQDSHA2ZWQGJUMQ",Electronics,3500.0,1.2467911302001824
436,B09T2S8X9C,"Redmi Note 11 Pro + 5G (Stealth Black, 8GB RAM, 256GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,22999.0,28999.0,21,3.9,"AHALPOEUQFGXEZR6NQ64ZI3EIYXA,AFJEOV652OA6P6CPXI6U34PC677A,AEMQXD272M5OGFOTZDB3PBM2KSWA,AHTNHTN3WQ3NHVW27TWJLRMQDG4A,AGXGWVE46AD3MXJRAA75U5VYV4VA,AEQIOSXDNEWT7VHJIRG5AVN2L7XA,AGZV3QEQWGL37PYNL6FF2FV25Z7A,AETFDFDDPV5V47KNM2ZNBXJ3BCJQ",Electronics,6000.0,2.1666600019175477
437,B07S9S86BF,boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.0,1490.0,60,4.1,"AFG3EU556AXTCQXSTGYD2ACM5H6Q,AF65DDTW2IWXZ4TJJ7ZMVMH7J35A,AEVPRYZLGHNMEZA5BYGIX36LYZXA,AF2YGWDQLV72RCMMOSU2FVQCMVTQ,AGGMCQ2FU6ORE3JKL6VUTHPQKZZA,AGJK54UTZLRAIC27TJYRC2FITPNQ,AECA5GYEXI5PM7SREQZXQQBLP5PA,AGVJCBYEOVBLWDFZ42IPRVYU25RQ",Electronics,891.0,-0.36380727728975243
438,B07N8RQ6W7,Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics|Mobiles&Accessories|MobileAccessories|Stands,134.0,699.0,81,4.1,"AE55KTFVNXYFD5FPYWP2OUPEYNPQ,AE7UFVGPV7KYAP74UQJAQYE5PEDQ,AGCMESD262GPMVIP77LD57FWCOSQ,AGHNDMYRUJOLLYU3ZCO7FZJOFJUA,AFARAZP3IF343NCQTLZA27FJNIQQ,AEGGIMWBMF527D35B4MPSIRF7I3A,AFXYNRL37KVTOBVKIVMSHZPZWBCQ,AF7Z6AXMT4QMKJNV6CH6XRIVGVPQ",Electronics,565.0,-0.43656890504259604
439,B09FKDH6FS,"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7499.0,7999.0,6,4.0,"AFFOR2CVZKO4LFXRBJ2WEQXRHDKA,AEE5DT5BRBCBX27LOGB5EIX3GVHQ,AHCHD46P252E5T27D26CGOAVD4PQ,AEMUIOWHXS3X7TCLNOURVJFTE2BA,AGWO67H5CHGZF5AAAUAD5QQCZODQ,AGFY3ZBTCRZXSPRR4NXXE7N2SKQQ,AFFVMKWXROYV7F5GCRX72SOBBEUQ,AEKAEWCGDYUP75CGK24GI3RWCBQQ",Electronics,500.0,0.2349353713110806
440,B08HVJCW95,MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1149.0,2199.0,48,4.3,"AG3SQH676VN5EH4NDNGVVLML6RZQ,AFOCDYODRNB2UUBOTDLWKH76GP2A,AE2EO67O5G5BPFX5QGUUBOF22LQQ,AG2W2BFO5CKP4J66NZOAEIBQODVQ,AF7GDUMJMOA6YGT4OT7X2KWFRH4A,AF4VQ3FUD2OLAGRSLKACCEMSMJCQ,AHVGJKIR6HAOI5KIYL2BC52ROWEA,AGUJFMAHKPIMDPBVFWG3LBGVLF4Q",Electronics,1050.0,-0.29858857428499125
441,B09YDFDVNS,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324.0,1699.0,22,4.0,"AE27UOZENYSWCQVQRRUQIV2ZM7VA,AGMYSLV6NNOAYES25JDTJPCZY47A,AFHS33MWRQGSS64EETZJGCBWXXXA,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,AH2SHWYEWDAK6A5Y2ZBEMZ2KIG3A,AEYMOGP2CYRKYZ7TIDNLGR5QPZ4Q,AGPGDCCXPI3EACMNJKBCNT57DVFA,AFPBMRYRSMD3PP3CBKLFF7EKOCXA",Electronics,375.0,-0.3445820178708595
442,B07WGPKTS4,"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,19999.0,30,4.1,"AHWRZWPCTG6ICA7WTNLNNZXWFI5Q,AF2AASVYVSROFD7FXA6EFDS6N2LA,AG6YHIDBTRF4SWXLDWRVMRS56AMQ,AHELRKIGSIPF5VMAGPCPAUJYKOLQ,AH7HRG7P5VGMMU4PN7CEDU74Y2AA,AGPO4HV54G5JLGEZYJJ7NC63V6BQ,AHIMX6EL6H3CLBEVJCWLIQHSAA3A,AEITUHHOUWUNZPQDSHA2ZWQGJUMQ",Electronics,6000.0,1.338778017371919
443,B0789LZTCJ,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,799.0,63,4.2,"AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,AG5HTSFRRE6NL3M5SGCUQBP7YSCA,AH725ST5NW2Y4JZPKUNTIJCUK2BA,AHV3TXIFCJPMS4D5JATCEUR266MQ,AGWIGDEMFIIUAOXYY2QATNBSUGHA,AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,AGAKDNBHY2FKX7I4ACRGILU7QL7A,AFNWJUWJRHCC6HN52KMG5AKZY37Q",Computers&Accessories,500.0,-0.4273702163254224
